Tr-loss,Val-loss,b-mean,b-median,b-tri-mean,b-b25,b-wst25,b-wst,b-bst,mean,median,trimean,bst25,wst25,wst95,bst
4.840391132566664,5.007929468154908,4.976290512084961,4.438453197479248,4.598657846450806,4.06545877456665,6.308696269989014,7.165126323699951,3.760148048400879,5.007929468154908,4.413824558258057,4.574406385421753,4.016800880432129,6.337260723114014,7.221345901489258,3.9345004558563232
4.5707688331604,0,4.976290512084961,4.438453197479248,4.598657846450806,4.06545877456665,6.308696269989014,7.165126323699951,3.760148048400879,5.007929468154908,4.413824558258057,4.574406385421753,4.016800880432129,6.337260723114014,7.221345901489258,3.9345004558563232
4.555165847142537,4.895222425460815,4.895222425460815,4.331486225128174,4.504179120063782,3.9655585289001465,6.264350652694702,7.1405158042907715,3.6503660678863525,4.895222425460815,4.331486225128174,4.504179120063782,3.9655585289001465,6.264350652694702,7.1405158042907715,3.6503660678863525
4.550875769721137,0,4.895222425460815,4.331486225128174,4.504179120063782,3.9655585289001465,6.264350652694702,7.1405158042907715,3.6503660678863525,4.895222425460815,4.331486225128174,4.504179120063782,3.9655585289001465,6.264350652694702,7.1405158042907715,3.6503660678863525
4.551069815953572,4.85566987991333,4.85566987991333,4.379547119140625,4.5046303272247314,3.9287219047546387,6.1973700523376465,7.064034938812256,3.5753402709960938,4.85566987991333,4.379547119140625,4.5046303272247314,3.9287219047546387,6.1973700523376465,7.064034938812256,3.5753402709960938
4.488370577494304,0,4.85566987991333,4.379547119140625,4.5046303272247314,3.9287219047546387,6.1973700523376465,7.064034938812256,3.5753402709960938,4.85566987991333,4.379547119140625,4.5046303272247314,3.9287219047546387,6.1973700523376465,7.064034938812256,3.5753402709960938
4.528680430518256,4.7488339900970455,4.7488339900970455,4.263371467590332,4.394021511077881,3.8090505599975586,6.12307071685791,7.0058488845825195,3.4256064891815186,4.7488339900970455,4.263371467590332,4.394021511077881,3.8090505599975586,6.12307071685791,7.0058488845825195,3.4256064891815186
4.442332082324558,0,4.7488339900970455,4.263371467590332,4.394021511077881,3.8090505599975586,6.12307071685791,7.0058488845825195,3.4256064891815186,4.7488339900970455,4.263371467590332,4.394021511077881,3.8090505599975586,6.12307071685791,7.0058488845825195,3.4256064891815186
4.471604956520928,4.8858260154724125,4.7488339900970455,4.263371467590332,4.394021511077881,3.8090505599975586,6.12307071685791,7.0058488845825195,3.4256064891815186,4.8858260154724125,4.2959980964660645,4.434275805950165,3.8164737224578857,6.272838592529297,7.217043876647949,3.7709810733795166
4.463362058003743,0,4.7488339900970455,4.263371467590332,4.394021511077881,3.8090505599975586,6.12307071685791,7.0058488845825195,3.4256064891815186,4.8858260154724125,4.2959980964660645,4.434275805950165,3.8164737224578857,6.272838592529297,7.217043876647949,3.7709810733795166
4.347011698616876,4.635889148712158,4.635889148712158,4.166031360626221,4.283506155014038,3.6791086196899414,6.0181334018707275,6.9134135246276855,3.298038959503174,4.635889148712158,4.166031360626221,4.283506155014038,3.6791086196899414,6.0181334018707275,6.9134135246276855,3.298038959503174
4.347119967142741,0,4.635889148712158,4.166031360626221,4.283506155014038,3.6791086196899414,6.0181334018707275,6.9134135246276855,3.298038959503174,4.635889148712158,4.166031360626221,4.283506155014038,3.6791086196899414,6.0181334018707275,6.9134135246276855,3.298038959503174
4.298857953813341,4.648657608032226,4.635889148712158,4.166031360626221,4.283506155014038,3.6791086196899414,6.0181334018707275,6.9134135246276855,3.298038959503174,4.648657608032226,4.097579002380371,4.209799230098724,3.5481464862823486,6.053280830383301,7.010669231414795,3.4910008907318115
